# Light curve with FLUX columns added
# Conversion factor: 2.807102e-11 (erg/cm²/s)/(count/s)
# Source file: 11082_100s_hard.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
3.8226592766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226602766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226612766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226622766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226632766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226642766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226652766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226662766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226672766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226682766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226692766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226702766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226712766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226722766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226732766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226742766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226752766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226762766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226772766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226782766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226792766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226802766e+08	0	0.0000000000e+00	0.0000000000e+00	2.9589774046e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.8226812766e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	2.8431030832e-12	8.9906813655e-13
3.8226822766e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	2.8431030832e-12	8.9906813655e-13
3.8226832766e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	2.8431030832e-12	8.9906813655e-13
3.8226842766e+08	6	6.0769500000e-02	2.4809044487e-02	9.8733739787e+01	5.8603988604e+00	5.9355584758e-02	2.4849302700e-02	1.7058618499e-12	6.9641518398e-13
3.8226852766e+08	11	1.1141075000e-01	3.3591605033e-02	9.8733739787e+01	1.1000000000e+01	1.1141075000e-01	3.3591605033e-02	3.1274133915e-12	9.4295061671e-13
3.8226862766e+08	8	8.1026000000e-02	2.8647017026e-02	9.8733739787e+01	8.0000000000e+00	8.1026000000e-02	2.8647017026e-02	2.2744824665e-12	8.0415098788e-13
3.8226872766e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	5.0000000000e+00	5.0641250000e-02	2.2647455493e-02	1.4215515416e-12	6.3573717609e-13
3.8226882766e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	2.8431030832e-12	8.9906813655e-13
3.8226892766e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	2.8431030832e-12	8.9906813655e-13
3.8226902766e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	1.1372412333e-12	5.6862061663e-13
3.8226912766e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	1.1372412333e-12	5.6862061663e-13
3.8226922766e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	3.9803443164e-12	1.0637917653e-12
3.8226932766e+08	7	7.0897750000e-02	2.6796830716e-02	9.8733739787e+01	7.0000000000e+00	7.0897750000e-02	2.6796830716e-02	1.9901721582e-12	7.5221437097e-13
3.8226942766e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	3.4117236998e-12	9.8487979825e-13
3.8226952766e+08	8	8.1026000000e-02	2.8647017026e-02	9.8733739787e+01	8.0000000000e+00	8.1026000000e-02	2.8647017026e-02	2.2744824665e-12	8.0415098788e-13
3.8226962766e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	5.6862061663e-13	4.0207549394e-13
