# Light curve with FLUX columns added
# Conversion factor: 1.500509e-11 (erg/cm²/s)/(count/s)
# Source file: 8458_100s_broad.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
2.7907048391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907058391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907068391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907078391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907088391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907098391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907108391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907118391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907128391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907138391e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7907148391e+08	6	6.9681467714e-02	2.8447340071e-02	8.6106108221e+01	6.0000000000e+00	6.9681467714e-02	2.8447340071e-02	1.0455766944e-12	4.2685489803e-13
2.7907158391e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	1.5197530279e-12	4.8058810492e-13
2.7907168391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	9.0000000000e+00	9.1154250000e-02	3.0384750000e-02	1.3677777251e-12	4.5592590838e-13
2.7907178391e+08	7	7.0897750000e-02	2.6796830716e-02	9.8733739787e+01	7.0000000000e+00	7.0897750000e-02	2.6796830716e-02	1.0638271195e-12	4.0208885661e-13
2.7907188391e+08	7	7.0897750000e-02	2.6796830716e-02	9.8733739787e+01	6.6190476190e+00	6.7039369048e-02	2.6935361297e-02	1.0638271195e-12	4.0208885661e-13
2.7907198391e+08	7	7.0897750000e-02	2.6796830716e-02	9.8733739787e+01	6.8095238095e+00	6.8968559524e-02	2.6866185295e-02	1.0638271195e-12	4.0208885661e-13
2.7907208391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	8.6190476190e+00	8.7295869048e-02	3.0506992385e-02	1.3677777251e-12	4.5592590838e-13
2.7907218391e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	5.0000000000e+00	5.0641250000e-02	2.2647455493e-02	7.5987651396e-13	3.3982710794e-13
2.7907228391e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	4.6190476190e+00	4.6782869048e-02	2.2811198831e-02	7.5987651396e-13	3.3982710794e-13
2.7907238391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907248391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.3000000000e+01	1.3166725000e-01	3.6517924706e-02	1.9756789363e-12	5.4795474683e-13
2.7907258391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907268391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907278391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	9.0000000000e+00	9.1154250000e-02	3.0384750000e-02	1.3677777251e-12	4.5592590838e-13
2.7907288391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907298391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907308391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7907318391e+08	11	1.1141075000e-01	3.3591605033e-02	9.8733739787e+01	1.0809523810e+01	1.0948155952e-01	3.3646956840e-02	1.6717283307e-12	5.0404505676e-13
2.7907328391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	9.0000000000e+00	9.1154250000e-02	3.0384750000e-02	1.3677777251e-12	4.5592590838e-13
2.7907338391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.1428571429e+01	1.1575142857e-01	3.5244044950e-02	1.8237036335e-12	5.2645789187e-13
2.7907348391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2809523810e+01	1.2973805952e-01	3.6568847407e-02	1.9756789363e-12	5.4795474683e-13
2.7907358391e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
2.7907368391e+08	17	1.7218025000e-01	4.1759844553e-02	9.8733739787e+01	1.7000000000e+01	1.7218025000e-01	4.1759844553e-02	2.5835801475e-12	6.2661022590e-13
2.7907378391e+08	28	2.8359100000e-01	5.3593661433e-02	9.8733739787e+01	2.8000000000e+01	2.8359100000e-01	5.3593661433e-02	4.2553084782e-12	8.0417771323e-13
2.7907388391e+08	27	2.7346275000e-01	5.2627930775e-02	9.8733739787e+01	2.7000000000e+01	2.7346275000e-01	5.2627930775e-02	4.1033331754e-12	7.8968683779e-13
2.7907398391e+08	21	2.1269325000e-01	4.6413472282e-02	9.8733739787e+01	2.1000000000e+01	2.1269325000e-01	4.6413472282e-02	3.1914813586e-12	6.9643832880e-13
2.7907408391e+08	26	2.6333450000e-01	5.1644144389e-02	9.8733739787e+01	2.6000000000e+01	2.6333450000e-01	5.1644144389e-02	3.9513578726e-12	7.7492503453e-13
2.7907418391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2809523810e+01	1.2973805952e-01	3.6568847407e-02	1.9756789363e-12	5.4795474683e-13
2.7907428391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907438391e+08	27	2.7346275000e-01	5.2627930775e-02	9.8733739787e+01	2.6809523810e+01	2.7153355952e-01	5.2663278227e-02	4.1033331754e-12	7.8968683779e-13
2.7907448391e+08	20	2.0256500000e-01	4.5294910986e-02	9.8733739787e+01	2.0000000000e+01	2.0256500000e-01	4.5294910986e-02	3.0395060559e-12	6.7965421589e-13
2.7907458391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907468391e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.5000000000e+01	1.5192375000e-01	3.9226543576e-02	2.2796295419e-12	5.8859781675e-13
2.7907478391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.5428571429e+01	1.5626442857e-01	4.0650565761e-02	2.4316048447e-12	6.0790121117e-13
2.7907488391e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.4619047619e+01	1.4806536905e-01	3.9321308126e-02	2.2796295419e-12	5.8859781675e-13
2.7907498391e+08	20	2.0256500000e-01	4.5294910986e-02	9.8733739787e+01	1.9619047619e+01	1.9870661905e-01	4.5377004232e-02	3.0395060559e-12	6.7965421589e-13
2.7907508391e+08	17	1.7218025000e-01	4.1759844553e-02	9.8733739787e+01	1.7000000000e+01	1.7218025000e-01	4.1759844553e-02	2.5835801475e-12	6.2661022590e-13
2.7907518391e+08	11	1.1141075000e-01	3.3591605033e-02	9.8733739787e+01	1.1000000000e+01	1.1141075000e-01	3.3591605033e-02	1.6717283307e-12	5.0404505676e-13
2.7907528391e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	1.5197530279e-12	4.8058810492e-13
2.7907538391e+08	23	2.3294975000e-01	4.8573380626e-02	9.8733739787e+01	2.3000000000e+01	2.3294975000e-01	4.8573380626e-02	3.4954319642e-12	7.2884794790e-13
2.7907548391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2809523810e+01	1.2973805952e-01	3.6568847407e-02	1.9756789363e-12	5.4795474683e-13
2.7907558391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907568391e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.5000000000e+01	1.5192375000e-01	3.9226543576e-02	2.2796295419e-12	5.8859781675e-13
2.7907578391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.3000000000e+01	1.3166725000e-01	3.6517924706e-02	1.9756789363e-12	5.4795474683e-13
2.7907588391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	8.8095238095e+00	8.9225059524e-02	3.0445932544e-02	1.3677777251e-12	4.5592590838e-13
2.7907598391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907608391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907618391e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	4.8095238095e+00	4.8712059524e-02	2.2729474614e-02	7.5987651396e-13	3.3982710794e-13
2.7907628391e+08	6	6.0769500000e-02	2.4809044487e-02	9.8733739787e+01	6.0000000000e+00	6.0769500000e-02	2.4809044487e-02	9.1185181675e-13	3.7226194534e-13
2.7907638391e+08	8	8.1026000000e-02	2.8647017026e-02	9.8733739787e+01	8.0000000000e+00	8.1026000000e-02	2.8647017026e-02	1.2158024223e-12	4.2985106871e-13
2.7907648391e+08	6	6.0769500000e-02	2.4809044487e-02	9.8733739787e+01	6.0000000000e+00	6.0769500000e-02	2.4809044487e-02	9.1185181675e-13	3.7226194534e-13
2.7907658391e+08	8	8.1026000000e-02	2.8647017026e-02	9.8733739787e+01	7.8095238095e+00	7.9096809524e-02	2.8711902765e-02	1.2158024223e-12	4.2985106871e-13
2.7907668391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907678391e+08	7	7.0897750000e-02	2.6796830716e-02	9.8733739787e+01	7.0000000000e+00	7.0897750000e-02	2.6796830716e-02	1.0638271195e-12	4.0208885661e-13
2.7907688391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907698391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907708391e+08	19	1.9243675000e-01	4.4148018225e-02	9.8733739787e+01	1.9000000000e+01	1.9243675000e-01	4.4148018225e-02	2.8875307531e-12	6.6244498679e-13
2.7907718391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7907728391e+08	11	1.1141075000e-01	3.3591605033e-02	9.8733739787e+01	1.1000000000e+01	1.1141075000e-01	3.3591605033e-02	1.6717283307e-12	5.0404505676e-13
2.7907738391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7907748391e+08	20	2.0256500000e-01	4.5294910986e-02	9.8733739787e+01	2.0000000000e+01	2.0256500000e-01	4.5294910986e-02	3.0395060559e-12	6.7965421589e-13
2.7907758391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7907768391e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.5000000000e+01	1.5192375000e-01	3.9226543576e-02	2.2796295419e-12	5.8859781675e-13
2.7907778391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7907788391e+08	17	1.7218025000e-01	4.1759844553e-02	9.8733739787e+01	1.6809523810e+01	1.7025105952e-01	4.1804382461e-02	2.5835801475e-12	6.2661022590e-13
2.7907798391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907808391e+08	25	2.5320625000e-01	5.0641250000e-02	9.8733739787e+01	2.5000000000e+01	2.5320625000e-01	5.0641250000e-02	3.7993825698e-12	7.5987651396e-13
2.7907818391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907828391e+08	11	1.1141075000e-01	3.3591605033e-02	9.8733739787e+01	1.0809523810e+01	1.0948155952e-01	3.3646956840e-02	1.6717283307e-12	5.0404505676e-13
2.7907838391e+08	25	2.5320625000e-01	5.0641250000e-02	9.8733739787e+01	2.5000000000e+01	2.5320625000e-01	5.0641250000e-02	3.7993825698e-12	7.5987651396e-13
2.7907848391e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
2.7907858391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.3809523810e+01	1.3986630952e-01	3.7945514211e-02	2.1276542391e-12	5.6863951431e-13
2.7907868391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7907878391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2809523810e+01	1.2973805952e-01	3.6568847407e-02	1.9756789363e-12	5.4795474683e-13
2.7907888391e+08	19	1.9243675000e-01	4.4148018225e-02	9.8733739787e+01	1.9000000000e+01	1.9243675000e-01	4.4148018225e-02	2.8875307531e-12	6.6244498679e-13
2.7907898391e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
2.7907908391e+08	33	3.3423225000e-01	5.8182366625e-02	9.8733739787e+01	3.2809523810e+01	3.3230305952e-01	5.8214341549e-02	5.0151849922e-12	8.7303164762e-13
2.7907918391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
2.7907928391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	9.0000000000e+00	9.1154250000e-02	3.0384750000e-02	1.3677777251e-12	4.5592590838e-13
2.7907938391e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2809523810e+01	1.2973805952e-01	3.6568847407e-02	1.9756789363e-12	5.4795474683e-13
2.7907948391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.1809523810e+01	1.1960980952e-01	3.5138286137e-02	1.8237036335e-12	5.2645789187e-13
2.7907958391e+08	24	2.4307800000e-01	4.9618088975e-02	9.8733739787e+01	2.4000000000e+01	2.4307800000e-01	4.9618088975e-02	3.6474072670e-12	7.4452389070e-13
2.7907968391e+08	19	1.9243675000e-01	4.4148018225e-02	9.8733739787e+01	1.8809523810e+01	1.9050755952e-01	4.4190149231e-02	2.8875307531e-12	6.6244498679e-13
2.7907978391e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
2.7907988391e+08	24	2.4307800000e-01	4.9618088975e-02	9.8733739787e+01	2.3809523810e+01	2.4114880952e-01	4.9655579036e-02	3.6474072670e-12	7.4452389070e-13
2.7907998391e+08	9	9.1154250000e-02	3.0384750000e-02	9.8733739787e+01	8.8095238095e+00	8.9225059524e-02	3.0445932544e-02	1.3677777251e-12	4.5592590838e-13
2.7908008391e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	1.0000000000e+01	1.0128250000e-01	3.2028338712e-02	1.5197530279e-12	4.8058810492e-13
2.7908018391e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	5.0000000000e+00	5.0641250000e-02	2.2647455493e-02	7.5987651396e-13	3.3982710794e-13
2.7908028391e+08	6	6.0769500000e-02	2.4809044487e-02	9.8733739787e+01	5.8095238095e+00	5.8840309524e-02	2.4883939886e-02	9.1185181675e-13	3.7226194534e-13
2.7908038391e+08	5	5.0641250000e-02	2.2647455493e-02	9.8733739787e+01	5.0000000000e+00	5.0641250000e-02	2.2647455493e-02	7.5987651396e-13	3.3982710794e-13
2.7908048391e+08	10	1.0128250000e-01	3.2028338712e-02	9.8733739787e+01	9.8095238095e+00	9.9353309524e-02	3.2086387402e-02	1.5197530279e-12	4.8058810492e-13
2.7908058391e+08	24	2.4307800000e-01	4.9618088975e-02	9.8733739787e+01	2.4000000000e+01	2.4307800000e-01	4.9618088975e-02	3.6474072670e-12	7.4452389070e-13
2.7908068391e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.5809523810e+01	1.6012280952e-01	4.0558907097e-02	2.4316048447e-12	6.0790121117e-13
2.7908078391e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.5000000000e+01	1.5192375000e-01	3.9226543576e-02	2.2796295419e-12	5.8859781675e-13
2.7908088391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7908098391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
2.7908108391e+08	20	2.0256500000e-01	4.5294910986e-02	9.8733739787e+01	1.9809523810e+01	2.0063580952e-01	4.5335976190e-02	3.0395060559e-12	6.7965421589e-13
2.7908118391e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.1809523810e+01	1.1960980952e-01	3.5138286137e-02	1.8237036335e-12	5.2645789187e-13
2.7908128391e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.8000000000e+01	1.8230850000e-01	4.2970525539e-02	2.7355554503e-12	6.4477660306e-13
2.7908138391e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
2.7908148391e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.1809523810e+01	2.2089230952e-01	4.7544859168e-02	3.3434566614e-12	7.1282735532e-13
2.7908158391e+08	21	2.1269325000e-01	4.6413472282e-02	9.8733739787e+01	2.0619047619e+01	2.0883486905e-01	4.6493590538e-02	3.1914813586e-12	6.9643832880e-13
