# Light curve with FLUX columns added
# Conversion factor: 1.500509e-11 (erg/cm²/s)/(count/s)
# Source file: 3953_100s_broad.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
1.6385823296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385833296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385843296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385853296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385863296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385873296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385883296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385893296e+08	2	1.7436394586e-01	1.2329392851e-01	1.1470261183e+01	2.0000000000e+00	1.7436394586e-01	1.2329392851e-01	2.6163467004e-12	1.8500364937e-12
1.6385903296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6385913296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6385923296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6385933296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6385943296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6385953296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	4.6101991577e-13	2.6616997248e-13
1.6385963296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6385973296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.0666666667e+01	1.0924172549e-01	3.4138039216e-02	1.6904063578e-12	5.0967669383e-13
1.6385983296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	1.0000000000e+01	1.0241411765e-01	3.2386187632e-02	1.5367330526e-12	4.8595766018e-13
1.6385993296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	5.0000000000e+00	5.1207058824e-02	2.2900492891e-02	7.6836652629e-13	3.4362395687e-13
1.6386003296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6386013296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6386023296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	9.2203983154e-13	3.7642118496e-13
1.6386033296e+08	9	9.2172705882e-02	3.0724235294e-02	9.7642788219e+01	9.0000000000e+00	9.2172705882e-02	3.0724235294e-02	1.3830597473e-12	4.6101991577e-13
1.6386043296e+08	14	1.4337976471e-01	3.8319853980e-02	9.7642788219e+01	1.4000000000e+01	1.4337976471e-01	3.8319853980e-02	2.1514262737e-12	5.7499285776e-13
1.6386053296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6386063296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	1.6904063578e-12	5.0967669383e-13
1.6386073296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	1.0000000000e+01	1.0241411765e-01	3.2386187632e-02	1.5367330526e-12	4.8595766018e-13
1.6386083296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	9.2203983154e-13	3.7642118496e-13
1.6386093296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6386103296e+08	9	9.2172705882e-02	3.0724235294e-02	9.7642788219e+01	8.6666666667e+00	8.8758901961e-02	3.0913309296e-02	1.3830597473e-12	4.6101991577e-13
1.6386113296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	1.0757131368e-12	4.0658134886e-13
1.6386123296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6386133296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	5.0000000000e+00	5.1207058824e-02	2.2900492891e-02	7.6836652629e-13	3.4362395687e-13
1.6386143296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	1.2293864421e-12	4.3465374494e-13
1.6386153296e+08	12	1.2289694118e-01	3.5477291035e-02	9.7642788219e+01	1.2000000000e+01	1.2289694118e-01	3.5477291035e-02	1.8440796631e-12	5.3233994494e-13
1.6386163296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	1.0000000000e+01	1.0241411765e-01	3.2386187632e-02	1.5367330526e-12	4.8595766018e-13
1.6386173296e+08	16	1.6386258824e-01	4.0965647059e-02	9.7642788219e+01	1.5333333333e+01	1.5703498039e-01	4.1249149729e-02	2.4587728842e-12	6.1469322103e-13
1.6386183296e+08	13	1.3313835294e-01	3.6925935251e-02	9.7642788219e+01	1.3000000000e+01	1.3313835294e-01	3.6925935251e-02	1.9977529683e-12	5.5407698178e-13
1.6386193296e+08	17	1.7410400000e-01	4.2226422461e-02	9.7642788219e+01	1.7000000000e+01	1.7410400000e-01	4.2226422461e-02	2.6124461894e-12	6.3361126941e-13
1.6386203296e+08	18	1.8434541176e-01	4.3450630246e-02	9.7642788219e+01	1.7666666667e+01	1.8093160784e-01	4.3584530811e-02	2.7661194945e-12	6.5198061740e-13
1.6386213296e+08	21	2.1506964706e-01	4.6932044635e-02	9.7642788219e+01	2.0666666667e+01	2.1165584314e-01	4.7056039685e-02	3.2271394104e-12	7.0421955363e-13
1.6386223296e+08	18	1.8434541176e-01	4.3450630246e-02	9.7642788219e+01	1.8000000000e+01	1.8434541176e-01	4.3450630246e-02	2.7661194945e-12	6.5198061740e-13
1.6386233296e+08	17	1.7410400000e-01	4.2226422461e-02	9.7642788219e+01	1.7000000000e+01	1.7410400000e-01	4.2226422461e-02	2.6124461894e-12	6.3361126941e-13
1.6386243296e+08	18	1.8434541176e-01	4.3450630246e-02	9.7642788219e+01	1.8000000000e+01	1.8434541176e-01	4.3450630246e-02	2.7661194945e-12	6.5198061740e-13
1.6386253296e+08	12	1.2289694118e-01	3.5477291035e-02	9.7642788219e+01	1.2000000000e+01	1.2289694118e-01	3.5477291035e-02	1.8440796631e-12	5.3233994494e-13
1.6386263296e+08	9	9.2172705882e-02	3.0724235294e-02	9.7642788219e+01	9.0000000000e+00	9.2172705882e-02	3.0724235294e-02	1.3830597473e-12	4.6101991577e-13
