# Light curve with FLUX columns added
# Conversion factor: 1.500509e-11 (erg/cm²/s)/(count/s)
# Source file: 11082_100s_broad.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
3.8226592766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226602766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226612766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226622766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226632766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226642766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226652766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226662766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226672766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226682766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226692766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226702766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226712766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226722766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226732766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226742766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226752766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226762766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226772766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226782766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226792766e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
3.8226802766e+08	4	1.3518183660e-01	6.7590918298e-02	2.9589774046e+01	4.0000000000e+00	1.3518183660e-01	6.7590918298e-02	2.0284156245e-12	1.0142078122e-12
3.8226812766e+08	23	2.3294975000e-01	4.8573380626e-02	9.8733739787e+01	2.3000000000e+01	2.3294975000e-01	4.8573380626e-02	3.4954319642e-12	7.2884794790e-13
3.8226822766e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
3.8226832766e+08	18	1.8230850000e-01	4.2970525539e-02	9.8733739787e+01	1.7860398860e+01	1.8089458476e-01	4.2993781195e-02	2.7355554503e-12	6.4477660306e-13
3.8226842766e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.4720797721e+01	1.4909591952e-01	3.9277474888e-02	2.2796295419e-12	5.8859781675e-13
3.8226852766e+08	17	1.7218025000e-01	4.1759844553e-02	9.8733739787e+01	1.7000000000e+01	1.7218025000e-01	4.1759844553e-02	2.5835801475e-12	6.2661022590e-13
3.8226862766e+08	12	1.2153900000e-01	3.5085287184e-02	9.8733739787e+01	1.2000000000e+01	1.2153900000e-01	3.5085287184e-02	1.8237036335e-12	5.2645789187e-13
3.8226872766e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.2860398860e+01	1.3025333476e-01	3.6545286716e-02	1.9756789363e-12	5.4795474683e-13
3.8226882766e+08	16	1.6205200000e-01	4.0513000000e-02	9.8733739787e+01	1.6000000000e+01	1.6205200000e-01	4.0513000000e-02	2.4316048447e-12	6.0790121117e-13
3.8226892766e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.4860398860e+01	1.5050983476e-01	3.9252017493e-02	2.2796295419e-12	5.8859781675e-13
3.8226902766e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.4000000000e+01	1.4179550000e-01	3.7896441428e-02	2.1276542391e-12	5.6863951431e-13
3.8226912766e+08	8	8.1026000000e-02	2.8647017026e-02	9.8733739787e+01	8.0000000000e+00	8.1026000000e-02	2.8647017026e-02	1.2158024223e-12	4.2985106871e-13
3.8226922766e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
3.8226932766e+08	14	1.4179550000e-01	3.7896441428e-02	9.8733739787e+01	1.3860398860e+01	1.4038158476e-01	3.7922808825e-02	2.1276542391e-12	5.6863951431e-13
3.8226942766e+08	22	2.2282150000e-01	4.7505703419e-02	9.8733739787e+01	2.2000000000e+01	2.2282150000e-01	4.7505703419e-02	3.3434566614e-12	7.1282735532e-13
3.8226952766e+08	15	1.5192375000e-01	3.9226543576e-02	9.8733739787e+01	1.5000000000e+01	1.5192375000e-01	3.9226543576e-02	2.2796295419e-12	5.8859781675e-13
3.8226962766e+08	13	1.3166725000e-01	3.6517924706e-02	9.8733739787e+01	1.3000000000e+01	1.3166725000e-01	3.6517924706e-02	1.9756789363e-12	5.4795474683e-13
