# Light curve with FLUX columns added
# Conversion factor: 1.500509e-11 (erg/cm²/s)/(count/s)
# Source file: 26188_100s_broad.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
7.5792306105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792316105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792326105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792336105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792346105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792356105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792366105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792376105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792386105e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
7.5792396105e+08	7	1.3022664311e-01	4.9221044535e-02	5.3752441380e+01	7.0000000000e+00	1.3022664311e-01	4.9221044535e-02	1.9540625003e-12	7.3856620314e-13
7.5792406105e+08	18	1.8238296774e-01	4.2988077754e-02	9.8693426381e+01	1.8000000000e+01	1.8238296774e-01	4.2988077754e-02	2.7366728454e-12	6.4503997563e-13
7.5792416105e+08	18	1.8238296774e-01	4.2988077754e-02	9.8693426381e+01	1.7809523810e+01	1.8045298925e-01	4.3031379783e-02	2.7366728454e-12	6.4503997563e-13
7.5792426105e+08	15	1.5198580645e-01	3.9242566483e-02	9.8693426381e+01	1.4809523810e+01	1.5005582796e-01	3.9289996706e-02	2.2805607045e-12	5.8883824191e-13
7.5792436105e+08	12	1.2158864516e-01	3.5099618507e-02	9.8693426381e+01	1.2000000000e+01	1.2158864516e-01	3.5099618507e-02	1.8244485636e-12	5.2667293466e-13
7.5792446105e+08	14	1.4185341935e-01	3.7911921026e-02	9.8693426381e+01	1.4000000000e+01	1.4185341935e-01	3.7911921026e-02	2.1285233242e-12	5.6887178707e-13
7.5792456105e+08	16	1.6211819355e-01	4.0529548387e-02	9.8693426381e+01	1.6000000000e+01	1.6211819355e-01	4.0529548387e-02	2.4325980849e-12	6.0814952121e-13
7.5792466105e+08	5	5.0661935484e-02	2.2656706323e-02	9.8693426381e+01	4.8095238095e+00	4.8731956989e-02	2.2738758946e-02	7.6018690151e-13	3.3996591748e-13
7.5792476105e+08	12	1.2158864516e-01	3.5099618507e-02	9.8693426381e+01	1.1809523810e+01	1.1965866667e-01	3.5152639109e-02	1.8244485636e-12	5.2667293466e-13
7.5792486105e+08	14	1.4185341935e-01	3.7911921026e-02	9.8693426381e+01	1.4000000000e+01	1.4185341935e-01	3.7911921026e-02	2.1285233242e-12	5.6887178707e-13
7.5792496105e+08	15	1.5198580645e-01	3.9242566483e-02	9.8693426381e+01	1.5000000000e+01	1.5198580645e-01	3.9242566483e-02	2.2805607045e-12	5.8883824191e-13
7.5792506105e+08	15	1.5198580645e-01	3.9242566483e-02	9.8693426381e+01	1.4809523810e+01	1.5005582796e-01	3.9289996706e-02	2.2805607045e-12	5.8883824191e-13
7.5792516105e+08	10	1.0132387097e-01	3.2041421360e-02	9.8693426381e+01	1.0000000000e+01	1.0132387097e-01	3.2041421360e-02	1.5203738031e-12	4.8078441123e-13
