# Light curve with FLUX columns added
# Conversion factor: 5.920967e-12 (erg/cm²/s)/(count/s)
# Source file: 7082_100s_soft.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
2.7885687954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885697954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885707954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885717954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885727954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885737954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885747954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885757954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885767954e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
2.7885777954e+08	0	0.0000000000e+00	0.0000000000e+00	3.6765663813e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7885787954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885797954e+08	3	3.0384750000e-02	1.7542643592e-02	9.8733739787e+01	3.0000000000e+00	3.0384750000e-02	1.7542643592e-02	1.7990710205e-13	1.0386941380e-13
2.7885807954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885817954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885827954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885837954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7885847954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	8.0952380952e-01	8.1990595238e-03	1.0310345482e-02	5.9969034018e-14	5.9969034018e-14
2.7885857954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7885867954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7885877954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	-1.9047619048e-01	-1.9291904762e-03	1.9291904762e-03	0.0000000000e+00	0.0000000000e+00
2.7885887954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7885897954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885907954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7885917954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7885927954e+08	3	3.0384750000e-02	1.7542643592e-02	9.8733739787e+01	3.0000000000e+00	3.0384750000e-02	1.7542643592e-02	1.7990710205e-13	1.0386941380e-13
2.7885937954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885947954e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	2.3987613607e-13	1.1993806804e-13
2.7885957954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885967954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7885977954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7885987954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	-1.9047619048e-01	-1.9291904762e-03	1.9291904762e-03	0.0000000000e+00	0.0000000000e+00
2.7885997954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	-1.9047619048e-01	-1.9291904762e-03	1.9291904762e-03	0.0000000000e+00	0.0000000000e+00
2.7886007954e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	2.3987613607e-13	1.1993806804e-13
2.7886017954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886027954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886037954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886047954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886057954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7886067954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886077954e+08	3	3.0384750000e-02	1.7542643592e-02	9.8733739787e+01	3.0000000000e+00	3.0384750000e-02	1.7542643592e-02	1.7990710205e-13	1.0386941380e-13
2.7886087954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886097954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886107954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886117954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886127954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7886137954e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	2.3987613607e-13	1.1993806804e-13
2.7886147954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886157954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886167954e+08	3	3.0384750000e-02	1.7542643592e-02	9.8733739787e+01	3.0000000000e+00	3.0384750000e-02	1.7542643592e-02	1.7990710205e-13	1.0386941380e-13
2.7886177954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7886187954e+08	4	4.0513000000e-02	2.0256500000e-02	9.8733739787e+01	4.0000000000e+00	4.0513000000e-02	2.0256500000e-02	2.3987613607e-13	1.1993806804e-13
2.7886197954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
2.7886207954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886217954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886227954e+08	2	2.0256500000e-02	1.4323508513e-02	9.8733739787e+01	2.0000000000e+00	2.0256500000e-02	1.4323508513e-02	1.1993806804e-13	8.4809021230e-14
2.7886237954e+08	3	3.0384750000e-02	1.7542643592e-02	9.8733739787e+01	3.0000000000e+00	3.0384750000e-02	1.7542643592e-02	1.7990710205e-13	1.0386941380e-13
2.7886247954e+08	0	0.0000000000e+00	0.0000000000e+00	9.8733739787e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7886257954e+08	1	1.0128250000e-02	1.0128250000e-02	9.8733739787e+01	1.0000000000e+00	1.0128250000e-02	1.0128250000e-02	5.9969034018e-14	5.9969034018e-14
