# Light curve with FLUX columns added
# Conversion factor: 5.920967e-12 (erg/cm²/s)/(count/s)
# Source file: 3953_100s_soft.txt
#
# TIME	COUNTS	COUNT_RATE	COUNT_RATE_ERR	EXPOSURE	NET_COUNTS	NET_RATE	ERR_RATE	FLUX	FLUX_ERR
1.6385823296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385833296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385843296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385853296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385863296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385873296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385883296e+08	0	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	nan	0.0000000000e+00	nan	0.0000000000e+00	0.0000000000e+00
1.6385893296e+08	0	0.0000000000e+00	0.0000000000e+00	1.1470261183e+01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.6385903296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	5.0000000000e+00	5.1207058824e-02	2.2900492891e-02	3.0319530546e-13	1.3559306269e-13
1.6385913296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	3.6383436655e-13	1.4853475816e-13
1.6385923296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6385933296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
1.6385943296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6385953296e+08	2	2.0482823529e-02	1.4483543415e-02	9.7642788219e+01	2.0000000000e+00	2.0482823529e-02	1.4483543415e-02	1.2127812218e-13	8.5756582603e-14
1.6385963296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	3.6383436655e-13	1.4853475816e-13
1.6385973296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	4.8511248874e-13	1.7151316521e-13
1.6385983296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6385993296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6386003296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6386013296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	5.0000000000e+00	5.1207058824e-02	2.2900492891e-02	3.0319530546e-13	1.3559306269e-13
1.6386023296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6386033296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	3.6383436655e-13	1.4853475816e-13
1.6386043296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6386053296e+08	6	6.1448470588e-02	2.5086233069e-02	9.7642788219e+01	6.0000000000e+00	6.1448470588e-02	2.5086233069e-02	3.6383436655e-13	1.4853475816e-13
1.6386063296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6386073296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6386083296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
1.6386093296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
1.6386103296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	4.6666666667e+00	4.7793254902e-02	2.3153544694e-02	3.0319530546e-13	1.3559306269e-13
1.6386113296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6386123296e+08	5	5.1207058824e-02	2.2900492891e-02	9.7642788219e+01	5.0000000000e+00	5.1207058824e-02	2.2900492891e-02	3.0319530546e-13	1.3559306269e-13
1.6386133296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
1.6386143296e+08	3	3.0724235294e-02	1.7738645518e-02	9.7642788219e+01	3.0000000000e+00	3.0724235294e-02	1.7738645518e-02	1.8191718328e-13	1.0502993474e-13
1.6386153296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	4.8511248874e-13	1.7151316521e-13
1.6386163296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
1.6386173296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	9.6666666667e+00	9.9000313725e-02	3.2565613867e-02	6.0639061094e-13	1.9175754822e-13
1.6386183296e+08	7	7.1689882353e-02	2.7096228604e-02	9.7642788219e+01	7.0000000000e+00	7.1689882353e-02	2.7096228604e-02	4.2447342765e-13	1.6043587539e-13
1.6386193296e+08	12	1.2289694118e-01	3.5477291035e-02	9.7642788219e+01	1.2000000000e+01	1.2289694118e-01	3.5477291035e-02	7.2766873313e-13	2.1005986947e-13
1.6386203296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	9.6666666667e+00	9.9000313725e-02	3.2565613867e-02	6.0639061094e-13	1.9175754822e-13
1.6386213296e+08	13	1.3313835294e-01	3.6925935251e-02	9.7642788219e+01	1.2666666667e+01	1.2972454902e-01	3.7083402640e-02	7.8830779419e-13	2.1863724407e-13
1.6386223296e+08	10	1.0241411765e-01	3.2386187632e-02	9.7642788219e+01	1.0000000000e+01	1.0241411765e-01	3.2386187632e-02	6.0639061094e-13	1.9175754822e-13
1.6386233296e+08	11	1.1265552941e-01	3.3966920147e-02	9.7642788219e+01	1.1000000000e+01	1.1265552941e-01	3.3966920147e-02	6.6702967200e-13	2.0111701328e-13
1.6386243296e+08	16	1.6386258824e-01	4.0965647059e-02	9.7642788219e+01	1.6000000000e+01	1.6386258824e-01	4.0965647059e-02	9.7022497750e-13	2.4255624437e-13
1.6386253296e+08	8	8.1931294118e-02	2.8967086831e-02	9.7642788219e+01	8.0000000000e+00	8.1931294118e-02	2.8967086831e-02	4.8511248874e-13	1.7151316521e-13
1.6386263296e+08	4	4.0965647059e-02	2.0482823529e-02	9.7642788219e+01	4.0000000000e+00	4.0965647059e-02	2.0482823529e-02	2.4255624437e-13	1.2127812218e-13
